PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice,Total_Bathrooms,Total_Bsmt_Finished_SF,Total_Porch_SF,Total_House_SF,Outdoor_SF,House_Age,Since_Remodel,Garage_Age,Area_per_Room,Area_per_Bedroom,Bathrooms_per_Bedroom,Outdoor_to_TotalArea,Basement_to_Living_Ratio,Quality_x_Area,Quality_x_TotalSF,Condition_x_Age,Rooms_x_Bathrooms,Bedrooms_x_Bathrooms,Bsmt_Quality_x_FinishedSF,log_Lot_Area,log_Gr_Liv_Area,log_Total_House_SF,log_Total_Bsmt_Finished_SF,log_Total_Porch_SF,log_Outdoor_SF,log_SalePrice
527451330,160,RM,21.0,1680,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,5,5,1971-01-01,1971-01-01,Gable,CompShg,HdBoard,HdBoard,BrkFace,492.0,3,3,CBlock,3,3,1,3,300.0,1,0.0,225.0,525.0,GasA,3,Y,SBrkr,525,567,0,1092,0,0,1,1,3,1,3,6,8,0,0,Detchd,1997-01-01,Unf,1,320.0,3,3,Y,0,0,0,0,0,0,0,0,None,0,3,2010-01-01,WD,Normal,105500,1.5,300.0,0,1392.0,0,39,39,13,182.0,364.0,0.5,0.0,0.2744739249771272,5460,6960.0,195,9.0,4.5,900.0,7.427144133408616,6.996681488176539,7.239214973779806,5.707110264748875,0.0,0.0,11.566475710526321
527451410,160,RM,21.0,1680,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1971-01-01,1971-01-01,Gable,CompShg,HdBoard,ImStucc,BrkFace,381.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,525.0,525.0,GasA,3,Y,SBrkr,525,567,0,1092,0,0,1,1,3,1,3,6,8,0,0,Detchd,1971-01-01,Unf,1,264.0,3,3,Y,0,0,0,0,0,0,0,0,None,0,3,2010-01-01,WD,Family,88000,1.5,0.0,0,1092.0,0,39,39,39,182.0,364.0,0.5,0.0,0.0,6552,6552.0,195,9.0,4.5,0.0,7.427144133408616,6.996681488176539,6.996681488176539,0.0,0.0,0.0,11.385103457032141
527452190,120,RL,53.0,4043,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,1Story,6,5,1977-01-01,1977-01-01,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,1,5,360.0,1,0.0,709.0,1069.0,GasA,3,Y,SBrkr,1069,0,0,1069,0,0,2,0,2,1,3,4,8,1,2,Attchd,1977-01-01,RFn,2,440.0,3,3,Y,0,55,0,0,165,0,0,0,None,0,7,2010-01-01,WD,Normal,127500,2.0,360.0,220,1429.0,55,33,33,33,267.25,534.5,1.0,0.038461538461538464,0.3364485981308411,6414,8574.0,165,8.0,4.0,1440.0,8.304989580140361,6.975413927455952,7.265429723253953,5.8888779583328805,5.3981627015177525,4.02535169073515,11.755879486687116
527453130,160,RL,24.0,2280,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,6,6,1975-01-01,1975-01-01,Gable,CompShg,Plywood,Brk Cmn,None,0.0,3,3,CBlock,3,3,1,5,514.0,1,0.0,341.0,855.0,GasA,3,Y,SBrkr,855,601,0,1456,0,0,2,1,3,1,4,6,8,1,3,Attchd,1975-01-01,Unf,2,440.0,3,3,Y,173,0,0,0,0,0,0,0,None,0,6,2010-01-01,WD,Normal,149900,2.5,514.0,0,1970.0,173,35,35,35,242.66666666666666,485.3333333333333,0.8333333333333334,0.08777270421106037,0.35277968428277284,8736,11820.0,210,15.0,7.5,1542.0,7.732369222284388,7.284134806195205,7.58629630715272,6.244166900663736,0.0,5.159055299214529,11.917730355182513
527453150,120,RL,24.0,2280,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,NPkVill,Norm,Norm,Twnhs,1Story,7,6,1975-01-01,1975-01-01,Gable,CompShg,Plywood,Brk Cmn,None,0.0,3,3,CBlock,4,3,1,1,0.0,1,0.0,836.0,836.0,GasA,5,Y,SBrkr,836,0,0,836,0,0,1,0,2,1,3,4,8,0,0,Attchd,1975-01-01,Unf,1,308.0,3,3,Y,0,30,0,0,0,0,0,0,None,0,6,2010-01-01,WD,Normal,120000,1.0,0.0,30,836.0,30,35,35,35,209.0,418.0,0.5,0.035842293906810034,0.0,5852,5852.0,210,4.0,2.0,0.0,7.732369222284388,6.729824070489475,6.729824070489475,0.0,3.4339872044851463,3.4339872044851463,11.695255355062795
527454200,160,RL,24.0,2280,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,6,5,1978-01-01,1978-01-01,Gable,CompShg,Plywood,Brk Cmn,None,0.0,3,3,CBlock,4,3,1,5,311.0,1,0.0,544.0,855.0,GasA,2,Y,SBrkr,855,601,0,1456,0,0,2,1,3,1,3,7,8,1,3,Attchd,1978-01-01,Unf,2,440.0,3,3,Y,26,0,0,0,0,0,0,0,None,0,7,2010-01-01,WD,Normal,146000,2.5,311.0,0,1767.0,26,32,32,32,208.0,485.3333333333333,0.8333333333333334,0.014705882352941176,0.213452299245024,8736,10602.0,160,17.5,7.5,1244.0,7.732369222284388,7.284134806195205,7.477604243197589,5.7430031878094825,0.0,3.295836866004329,11.891368749982085
528108120,60,RL,102.0,12858,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2009-01-01,2010-01-01,Gable,CompShg,VinylSd,VinylSd,Stone,162.0,5,3,PConc,5,3,1,1,0.0,1,0.0,1590.0,1590.0,GasA,5,Y,SBrkr,1627,707,0,2334,0,0,2,1,3,1,5,10,8,1,4,Attchd,2009-01-01,Fin,3,751.0,3,3,Y,144,133,0,0,0,0,0,0,None,0,1,2010-01-01,New,Partial,376162,2.5,0.0,133,2334.0,277,1,0,1,233.4,778.0,0.8333333333333334,0.11862955032119914,0.0,21006,21006.0,5,25.0,7.5,0.0,9.461799234270439,7.755767170102998,7.755767170102998,0.0,4.897839799950911,5.627621113690637,12.837777839071741
528112020,20,RL,98.0,11478,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007-01-01,2008-01-01,Gable,CompShg,VinylSd,VinylSd,Stone,200.0,4,3,PConc,5,3,1,6,1218.0,1,0.0,486.0,1704.0,GasA,5,Y,SBrkr,1704,0,0,1704,1,0,2,0,3,1,4,7,8,1,4,Attchd,2008-01-01,RFn,3,772.0,3,3,Y,0,50,0,0,0,0,0,0,None,0,5,2010-01-01,WD,Normal,306000,3.0,1218.0,50,2922.0,50,3,2,2,243.42857142857142,568.0,1.0,0.017105713308244955,0.7143695014662756,13632,23376.0,15,21.0,9.0,6090.0,9.348274558065496,7.4413203897176174,7.980365765111246,7.105786129481271,3.9318256327243257,3.9318256327243257,12.631343648903034
528120060,20,RL,83.0,10159,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2009-01-01,2010-01-01,Hip,CompShg,VinylSd,VinylSd,Stone,450.0,5,3,PConc,5,3,3,6,1646.0,1,0.0,284.0,1930.0,GasA,5,Y,SBrkr,1940,0,0,1940,1,0,2,1,3,1,5,8,8,1,4,Attchd,2010-01-01,Fin,3,606.0,3,3,Y,168,95,0,0,0,0,0,0,None,0,4,2010-01-01,New,Partial,395192,3.5,1646.0,95,3586.0,263,1,0,0,242.5,646.6666666666666,1.1666666666666667,0.07332032339001951,0.8480164863472437,17460,32274.0,5,28.0,10.5,8230.0,9.226213721132472,7.57095858316901,8.185071477532283,7.4067107301776405,4.564348191467836,5.575949103146316,12.887129532148373
528120090,20,RL,94.0,12883,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2009-01-01,2010-01-01,Gable,CompShg,VinylSd,VinylSd,Stone,256.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1544.0,1544.0,GasA,5,Y,SBrkr,1544,0,0,1544,0,0,2,0,3,1,4,7,8,0,0,Attchd,2009-01-01,RFn,3,868.0,3,3,Y,0,35,0,0,0,0,0,0,None,0,6,2010-01-01,New,Partial,290941,2.0,0.0,35,1544.0,35,1,0,1,220.57142857142858,514.6666666666666,0.6666666666666666,0.022653721682847898,0.0,12352,12352.0,5,14.0,6.0,0.0,9.46374151045109,7.3427791893318455,7.3427791893318455,0.0,3.58351893845611,3.58351893845611,12.580879213573434
528120100,20,RL,95.0,12182,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,5,2005-01-01,2005-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,226.0,4,3,PConc,4,3,2,4,1201.0,1,0.0,340.0,1541.0,GasA,5,Y,SBrkr,1541,0,0,1541,0,0,2,0,3,1,4,7,8,1,4,Attchd,2005-01-01,RFn,2,532.0,3,3,Y,0,70,0,0,0,0,0,0,None,0,5,2010-01-01,New,Partial,220000,2.0,1201.0,70,2742.0,70,5,5,5,220.14285714285714,513.6666666666666,0.6666666666666666,0.025519504192489974,0.7788586251621271,10787,19194.0,25,14.0,6.0,4804.0,9.407796816354407,7.340835554123275,7.916807490937603,7.091742115095153,4.2626798770413155,4.2626798770413155,12.301387370778713
528120120,20,RL,90.0,11520,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,PosN,Norm,1Fam,1Story,9,5,2005-01-01,2005-01-01,Hip,CompShg,VinylSd,VinylSd,BrkFace,615.0,4,3,PConc,5,3,1,6,110.0,1,0.0,1588.0,1698.0,GasA,5,Y,SBrkr,1698,0,0,1698,0,0,2,0,3,1,5,7,8,1,4,Attchd,2005-01-01,Fin,3,730.0,3,3,Y,192,74,0,0,0,0,0,0,None,0,6,2010-01-01,WD,Normal,275000,2.0,110.0,74,1808.0,266,5,5,5,242.57142857142858,566.0,0.6666666666666666,0.1470425649530127,0.06474396703943497,15282,16272.0,25,14.0,6.0,550.0,9.351926736038054,7.4377951216719325,7.500529485395295,4.709530201312334,4.31748811353631,5.58724865840025,12.524530013005734
528138020,20,RL,79.0,14122,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2005-01-01,2006-01-01,Hip,CompShg,CemntBd,CmentBd,BrkFace,240.0,4,3,PConc,5,3,1,6,28.0,1,0.0,1794.0,1822.0,GasA,5,Y,SBrkr,1822,0,0,1822,0,0,2,0,3,1,5,8,8,1,4,Attchd,2005-01-01,RFn,3,678.0,3,3,Y,0,119,0,0,0,0,0,0,None,0,2,2010-01-01,WD,Normal,259000,2.0,28.0,119,1850.0,119,5,4,5,227.75,607.3333333333334,0.6666666666666666,0.06428957320367369,0.015359297860669226,14576,14800.0,25,16.0,6.0,140.0,9.555559953069064,7.508238774678663,7.523481312573497,3.367295829986474,4.787491742782046,4.787491742782046,12.464587201678082
528138060,20,RL,70.0,10171,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,5,2004-01-01,2004-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,168.0,4,3,PConc,4,3,1,6,2.0,1,0.0,1515.0,1517.0,GasA,5,Y,SBrkr,1535,0,0,1535,0,0,2,0,3,1,4,7,8,0,0,Attchd,2004-01-01,RFn,2,532.0,3,3,Y,0,0,0,0,0,0,0,0,None,0,3,2010-01-01,WD,Normal,214000,2.0,2.0,0,1537.0,0,6,6,6,219.28571428571428,511.6666666666667,0.6666666666666666,0.0,0.0013020833333333333,10745,10759.0,30,14.0,6.0,8.0,9.227394126542011,7.336936913707618,7.338238150065589,1.0986122886681096,0.0,0.0,12.273735966890268
528150070,20,RL,100.0,12919,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2009-01-01,2010-01-01,Hip,CompShg,VinylSd,VinylSd,Stone,760.0,5,3,PConc,5,3,4,6,2188.0,1,0.0,142.0,2330.0,GasA,5,Y,SBrkr,2364,0,0,2364,1,0,2,1,2,1,5,11,8,2,4,Attchd,2009-01-01,Fin,3,820.0,3,3,Y,0,67,0,0,0,0,0,0,None,0,3,2010-01-01,New,Partial,611657,3.5,2188.0,67,4552.0,67,1,0,1,214.9090909090909,1182.0,1.75,0.014715572150230618,0.9251585623678646,21276,40968.0,5,38.5,7.0,10940.0,9.466531777336593,7.768533300926033,8.423541635334782,7.691200097522863,4.219507705176107,4.219507705176107,13.323928581764989
528175010,120,RL,44.0,6371,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2009-01-01,2010-01-01,Gable,CompShg,VinylSd,VinylSd,Stone,128.0,4,3,PConc,4,3,2,6,733.0,1,0.0,625.0,1358.0,GasA,5,Y,SBrkr,1358,0,0,1358,1,0,2,0,2,1,4,6,8,1,4,Attchd,2010-01-01,RFn,2,484.0,3,3,Y,192,35,0,0,0,0,0,0,None,0,6,2010-01-01,New,Partial,224000,3.0,733.0,35,2091.0,227,1,0,0,226.33333333333334,679.0,1.5,0.10850860420650095,0.5393671817512877,9506,14637.0,5,18.0,6.0,2932.0,8.759668671029939,7.214504414151143,7.645875825184813,6.598509028614515,3.58351893845611,5.429345628954441,12.319405795112926
528176010,20,RL,110.0,14300,Pave,None,Reg,HLS,AllPub,Inside,Mod,NridgHt,Norm,Norm,1Fam,1Story,9,5,2003-01-01,2004-01-01,Hip,CompShg,VinylSd,VinylSd,BrkFace,1095.0,5,3,PConc,5,3,4,6,1373.0,1,0.0,1473.0,2846.0,GasA,5,Y,SBrkr,2696,0,0,2696,1,0,2,1,3,1,5,10,8,2,4,Attchd,2003-01-01,Fin,3,958.0,3,3,Y,220,150,0,0,0,0,0,0,None,0,6,2010-01-01,WD,Normal,500000,3.5,1373.0,150,4069.0,370,7,6,7,269.6,898.6666666666666,1.1666666666666667,0.09090909090909091,0.5090841675936225,24264,36621.0,35,35.0,10.5,6865.0,9.568084743872936,7.89989532313973,8.311398278436641,7.2254814727822945,5.017279836814924,5.916202062607435,13.122365377402328
528176070,60,RL,105.0,13650,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2002-01-01,2002-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,232.0,4,3,PConc,4,3,4,6,578.0,1,0.0,1093.0,1671.0,GasA,5,Y,SBrkr,1687,563,0,2250,1,0,2,1,3,1,4,7,8,1,5,Attchd,2002-01-01,Fin,3,756.0,3,3,Y,238,130,0,0,0,0,0,0,None,0,6,2010-01-01,WD,Normal,320000,3.5,578.0,130,2828.0,368,8,8,8,321.42857142857144,750.0,1.1666666666666667,0.13008130081300814,0.2567747667703243,18000,22624.0,40,24.5,10.5,2312.0,9.521568058002977,7.719129840906732,7.947678571301568,6.361302477572996,4.875197323201151,5.910796644040527,12.676079399771027
528180070,120,RL,61.0,7658,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005-01-01,2005-01-01,Hip,CompShg,MetalSd,MetalSd,BrkFace,412.0,5,3,PConc,5,3,1,6,456.0,1,0.0,1296.0,1752.0,GasA,5,Y,SBrkr,1752,0,0,1752,1,0,2,0,2,1,5,6,8,1,4,Attchd,2005-01-01,RFn,2,576.0,3,3,Y,196,82,0,0,0,0,0,0,None,0,2,2010-01-01,WD,Normal,319900,3.0,456.0,82,2208.0,278,5,5,5,292.0,876.0,1.5,0.12584880036215482,0.26012549914432403,15768,19872.0,25,18.0,6.0,2280.0,8.943636705909594,7.469083884921234,7.700295203420117,6.124683390894205,4.418840607796598,5.631211781821365,12.675766851909591
528181050,120,RL,41.0,7132,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006-01-01,2006-01-01,Gable,CompShg,VinylSd,VinylSd,Stone,178.0,4,3,PConc,4,3,2,6,24.0,1,0.0,1346.0,1370.0,GasA,5,Y,SBrkr,1370,0,0,1370,0,0,2,0,2,1,4,6,8,1,4,Attchd,2006-01-01,RFn,2,484.0,3,3,Y,120,49,0,0,0,0,0,0,None,0,4,2010-01-01,WD,Normal,205000,2.0,24.0,49,1394.0,169,4,4,4,228.33333333333334,685.0,1.0,0.12114695340501792,0.0175054704595186,10960,11152.0,20,12.0,4.0,96.0,8.872487182278038,7.223295679562314,7.240649694255466,3.2188758248682006,3.912023005428146,5.135798437050262,12.230770136157428
528188120,160,RL,36.0,2628,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003-01-01,2003-01-01,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,4,3,PConc,4,3,1,1,0.0,1,0.0,764.0,764.0,GasA,5,Y,SBrkr,764,862,0,1626,0,0,2,1,2,1,4,6,8,0,0,BuiltIn,2003-01-01,RFn,2,474.0,3,3,Y,0,27,0,0,0,0,0,0,None,0,6,2010-01-01,WD,Normal,175500,2.5,0.0,27,1626.0,27,7,7,7,271.0,813.0,1.25,0.016594960049170254,0.0,11382,11382.0,35,15.0,5.0,0.0,7.874358824729881,7.394493107219038,7.394493107219038,0.0,3.332204510175204,3.332204510175204,12.075400019877522
528218150,20,RL,100.0,18494,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,5,2005-01-01,2005-01-01,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1324.0,1324.0,GasA,5,Y,SBrkr,1324,0,0,1324,0,0,2,0,3,1,4,6,8,0,0,Attchd,2005-01-01,Fin,2,430.0,3,3,Y,36,23,0,0,0,0,0,0,None,0,1,2010-01-01,WD,Normal,199500,2.0,0.0,23,1324.0,59,5,5,5,220.66666666666666,441.3333333333333,0.6666666666666666,0.04452830188679245,0.0,7944,7944.0,25,12.0,6.0,0.0,9.825255704266555,7.1891677384203225,7.1891677384203225,0.0,3.1780538303479458,4.0943445622221,12.20357452783082
528228285,120,RL,43.0,3203,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006-01-01,2006-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,14.0,4,3,PConc,4,3,3,6,16.0,1,0.0,1129.0,1145.0,GasA,5,Y,SBrkr,1145,0,0,1145,0,0,2,0,2,1,4,6,8,0,0,Attchd,2006-01-01,Fin,2,437.0,3,3,Y,100,116,0,0,0,0,0,0,None,0,1,2010-01-01,WD,Normal,160000,2.0,16.0,116,1161.0,216,4,4,4,190.83333333333334,572.5,1.0,0.18588640275387264,0.013961605584642234,8015,8127.0,20,12.0,4.0,64.0,8.07215530818825,7.044032897274685,7.057897937411856,2.833213344056216,4.762173934797756,5.37989735354046,11.982935344196433
528228440,120,RL,43.0,3182,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2004-01-01,2005-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,4,3,PConc,4,3,1,6,24.0,1,0.0,1232.0,1256.0,GasA,5,Y,SBrkr,1269,0,0,1269,0,0,2,0,2,1,4,6,8,1,3,Attchd,2004-01-01,Fin,2,430.0,3,3,Y,146,20,0,0,144,0,0,0,None,0,4,2010-01-01,WD,Normal,192000,2.0,24.0,164,1293.0,166,6,5,6,211.5,634.5,1.0,0.12828438948995363,0.01889763779527559,10152,10344.0,30,12.0,4.0,96.0,8.065579427282092,7.146772179452637,7.165493475060845,3.2188758248682006,5.10594547390058,5.117993812416755,12.165255859329688
528231020,80,RL,67.0,13300,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2004-01-01,2004-01-01,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,326.0,1,0.0,58.0,384.0,GasA,5,Y,SBrkr,744,630,0,1374,1,0,2,1,3,1,4,7,8,1,4,BuiltIn,2004-01-01,Fin,2,400.0,3,3,Y,100,0,0,0,0,0,0,0,None,0,6,2010-01-01,WD,Normal,184500,3.5,326.0,0,1700.0,100,6,6,6,196.28571428571428,458.0,1.1666666666666667,0.058788947677836566,0.2370909090909091,9618,11900.0,30,24.5,10.5,1304.0,9.495594499353297,7.226209010100671,7.438971592395862,5.7899601708972535,0.0,4.61512051684126,12.12541016250223
528240070,60,RL,64.0,7851,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2002-01-01,2002-01-01,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,625.0,1,0.0,235.0,860.0,GasA,5,Y,SBrkr,860,1100,0,1960,1,0,2,1,4,1,4,8,8,2,3,BuiltIn,2002-01-01,Fin,2,440.0,3,3,Y,288,48,0,0,0,0,0,0,None,0,5,2010-01-01,WD,Normal,216500,3.5,625.0,48,2585.0,336,8,8,8,245.0,490.0,0.875,0.12993039443155452,0.3187149413564508,11760,15510.0,40,28.0,14.0,2500.0,8.968523555396352,7.581209826196346,7.857867559331803,6.439350371100098,3.8918202981106265,5.820082930352362,12.285350445351659
528240130,60,RL,63.0,8577,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004-01-01,2004-01-01,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,847.0,847.0,GasA,5,Y,SBrkr,847,886,0,1733,0,0,2,1,3,1,4,7,8,1,4,BuiltIn,2004-01-01,Fin,2,433.0,3,3,Y,144,48,0,0,0,0,0,0,None,0,4,2010-01-01,WD,Normal,185088,2.5,0.0,48,1733.0,192,6,6,6,247.57142857142858,577.6666666666666,0.8333333333333334,0.11072664359861592,0.0,12131,12131.0,30,17.5,7.5,0.0,9.056956065076825,7.458186157340487,7.458186157340487,0.0,3.8918202981106265,5.262690188904886,12.12859206945914
528250100,80,RL,64.0,7750,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2000-01-01,2000-01-01,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,6,250.0,1,0.0,134.0,384.0,GasA,5,Y,SBrkr,774,656,0,1430,0,0,2,1,3,1,3,7,8,1,3,BuiltIn,2000-01-01,Fin,2,400.0,3,3,Y,180,0,0,0,0,0,0,0,None,0,4,2010-01-01,WD,Normal,180000,2.5,250.0,0,1680.0,180,10,10,10,204.28571428571428,476.6666666666667,0.8333333333333334,0.10707911957168352,0.17470300489168414,10010,11760.0,50,17.5,7.5,1000.0,8.955577146281511,7.266128779556451,7.427144133408616,5.5254529391317835,0.0,5.198497031265826,12.100717685412471
528292020,60,RL,64.0,9505,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2001-01-01,2001-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,180.0,4,3,PConc,4,3,1,1,0.0,1,0.0,884.0,884.0,GasA,5,Y,SBrkr,884,1151,0,2035,0,0,2,1,3,1,4,8,8,1,4,BuiltIn,2001-01-01,Fin,2,434.0,3,3,Y,144,48,0,0,0,0,0,0,None,0,5,2010-01-01,WD,Normal,222500,2.5,0.0,48,2035.0,192,9,9,9,254.375,678.3333333333334,0.8333333333333334,0.09430255402750491,0.0,14245,14245.0,45,20.0,7.5,0.0,9.159678457173955,7.618742377670413,7.618742377670413,0.0,3.8918202981106265,5.262690188904886,12.312686874960354
528328100,60,RL,108.0,14774,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,1999-01-01,1999-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,165.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1393.0,1393.0,GasA,5,Y,SBrkr,1422,1177,0,2599,0,0,2,1,4,1,4,10,8,1,3,BuiltIn,1999-01-01,Fin,3,779.0,3,3,Y,668,30,0,0,0,0,0,0,None,0,5,2010-01-01,WD,Normal,333168,2.5,0.0,30,2599.0,698,11,11,11,259.9,649.75,0.625,0.2684615384615385,0.0,23391,23391.0,55,25.0,10.0,0.0,9.6006918422743,7.8632667240095735,7.8632667240095735,0.0,3.4339872044851463,6.54965074223381,12.716405147731708
528344070,60,RL,60.0,17433,Pave,None,IR2,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998-01-01,1998-01-01,Hip,CompShg,VinylSd,VinylSd,BrkFace,114.0,4,3,PConc,5,3,1,1,0.0,1,0.0,1629.0,1629.0,GasA,5,Y,SBrkr,1645,830,0,2475,0,0,2,1,4,1,4,7,8,1,3,Attchd,1998-01-01,Fin,3,962.0,3,3,Y,23,172,0,0,256,0,0,0,None,0,1,2010-01-01,WD,Normal,355000,2.5,0.0,428,2475.0,195,12,12,12,353.57142857142856,618.75,0.625,0.07875605815831987,0.0,19800,19800.0,60,17.5,10.0,0.0,9.76617760157152,7.814399633804487,7.814399633804487,0.0,6.061456918928017,5.278114659230518,12.779875885354993
528358010,20,RL,59.0,10593,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,7,5,1996-01-01,1996-01-01,Hip,CompShg,VinylSd,VinylSd,BrkFace,338.0,4,3,PConc,4,3,1,6,919.0,1,0.0,801.0,1720.0,GasA,5,Y,SBrkr,1720,0,0,1720,1,0,2,0,3,1,4,7,8,1,3,Attchd,1996-01-01,Fin,2,527.0,3,3,Y,240,56,154,0,0,0,0,0,None,0,3,2010-01-01,WD,Normal,260400,3.0,919.0,210,2639.0,296,14,14,14,245.71428571428572,573.3333333333334,1.0,0.11212121212121212,0.5339918651946542,12040,18473.0,70,21.0,9.0,3676.0,9.268043082104471,7.450660796211539,7.878534196140362,6.824373670043086,5.351858133476067,5.6937321388027,12.469978029554953
