PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice,log_SalePrice
528176070,60,RL,105.0,13650,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2002-01-01,2002-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,232.0,4,3,PConc,4,3,4,6,578.0,1,0.0,1093.0,1671.0,GasA,5,Y,SBrkr,1687,563,0,2250,1,0,2,1,3,1,4,7,8,1,5,Attchd,2002-01-01,Fin,3,756.0,3,3,Y,238,130,0,0,0,0,0,0,,0,6,2010-01-01,WD,Normal,320000,12.676079399771027
528180070,120,RL,61.0,7658,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005-01-01,2005-01-01,Hip,CompShg,MetalSd,MetalSd,BrkFace,412.0,5,3,PConc,5,3,1,6,456.0,1,0.0,1296.0,1752.0,GasA,5,Y,SBrkr,1752,0,0,1752,1,0,2,0,2,1,5,6,8,1,4,Attchd,2005-01-01,RFn,2,576.0,3,3,Y,196,82,0,0,0,0,0,0,,0,2,2010-01-01,WD,Normal,319900,12.675766851909591
528181050,120,RL,41.0,7132,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006-01-01,2006-01-01,Gable,CompShg,VinylSd,VinylSd,Stone,178.0,4,3,PConc,4,3,2,6,24.0,1,0.0,1346.0,1370.0,GasA,5,Y,SBrkr,1370,0,0,1370,0,0,2,0,2,1,4,6,8,1,4,Attchd,2006-01-01,RFn,2,484.0,3,3,Y,120,49,0,0,0,0,0,0,,0,4,2010-01-01,WD,Normal,205000,12.230770136157428
528188120,160,RL,36.0,2628,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003-01-01,2003-01-01,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,4,3,PConc,4,3,1,1,0.0,1,0.0,764.0,764.0,GasA,5,Y,SBrkr,764,862,0,1626,0,0,2,1,2,1,4,6,8,0,0,BuiltIn,2003-01-01,RFn,2,474.0,3,3,Y,0,27,0,0,0,0,0,0,,0,6,2010-01-01,WD,Normal,175500,12.075400019877522
528218150,20,RL,100.0,18494,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,5,2005-01-01,2005-01-01,Gable,CompShg,VinylSd,VinylSd,,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1324.0,1324.0,GasA,5,Y,SBrkr,1324,0,0,1324,0,0,2,0,3,1,4,6,8,0,0,Attchd,2005-01-01,Fin,2,430.0,3,3,Y,36,23,0,0,0,0,0,0,,0,1,2010-01-01,WD,Normal,199500,12.20357452783082
528228285,120,RL,43.0,3203,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006-01-01,2006-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,14.0,4,3,PConc,4,3,3,6,16.0,1,0.0,1129.0,1145.0,GasA,5,Y,SBrkr,1145,0,0,1145,0,0,2,0,2,1,4,6,8,0,0,Attchd,2006-01-01,Fin,2,437.0,3,3,Y,100,116,0,0,0,0,0,0,,0,1,2010-01-01,WD,Normal,160000,11.982935344196433
528228440,120,RL,43.0,3182,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2004-01-01,2005-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,4,3,PConc,4,3,1,6,24.0,1,0.0,1232.0,1256.0,GasA,5,Y,SBrkr,1269,0,0,1269,0,0,2,0,2,1,4,6,8,1,3,Attchd,2004-01-01,Fin,2,430.0,3,3,Y,146,20,0,0,144,0,0,0,,0,4,2010-01-01,WD,Normal,192000,12.165255859329688
528231020,80,RL,67.0,13300,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2004-01-01,2004-01-01,Gable,CompShg,VinylSd,VinylSd,,0.0,4,3,PConc,4,3,1,6,326.0,1,0.0,58.0,384.0,GasA,5,Y,SBrkr,744,630,0,1374,1,0,2,1,3,1,4,7,8,1,4,BuiltIn,2004-01-01,Fin,2,400.0,3,3,Y,100,0,0,0,0,0,0,0,,0,6,2010-01-01,WD,Normal,184500,12.12541016250223
528240070,60,RL,64.0,7851,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2002-01-01,2002-01-01,Gable,CompShg,VinylSd,VinylSd,,0.0,4,3,PConc,4,3,1,6,625.0,1,0.0,235.0,860.0,GasA,5,Y,SBrkr,860,1100,0,1960,1,0,2,1,4,1,4,8,8,2,3,BuiltIn,2002-01-01,Fin,2,440.0,3,3,Y,288,48,0,0,0,0,0,0,,0,5,2010-01-01,WD,Normal,216500,12.285350445351659
528240130,60,RL,63.0,8577,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004-01-01,2004-01-01,Gable,CompShg,VinylSd,VinylSd,,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,847.0,847.0,GasA,5,Y,SBrkr,847,886,0,1733,0,0,2,1,3,1,4,7,8,1,4,BuiltIn,2004-01-01,Fin,2,433.0,3,3,Y,144,48,0,0,0,0,0,0,,0,4,2010-01-01,WD,Normal,185088,12.12859206945914
528250100,80,RL,64.0,7750,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2000-01-01,2000-01-01,Gable,CompShg,VinylSd,VinylSd,,0.0,3,3,PConc,4,3,1,6,250.0,1,0.0,134.0,384.0,GasA,5,Y,SBrkr,774,656,0,1430,0,0,2,1,3,1,3,7,8,1,3,BuiltIn,2000-01-01,Fin,2,400.0,3,3,Y,180,0,0,0,0,0,0,0,,0,4,2010-01-01,WD,Normal,180000,12.100717685412471
528292020,60,RL,64.0,9505,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2001-01-01,2001-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,180.0,4,3,PConc,4,3,1,1,0.0,1,0.0,884.0,884.0,GasA,5,Y,SBrkr,884,1151,0,2035,0,0,2,1,3,1,4,8,8,1,4,BuiltIn,2001-01-01,Fin,2,434.0,3,3,Y,144,48,0,0,0,0,0,0,,0,5,2010-01-01,WD,Normal,222500,12.312686874960354
528328100,60,RL,108.0,14774,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,1999-01-01,1999-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,165.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1393.0,1393.0,GasA,5,Y,SBrkr,1422,1177,0,2599,0,0,2,1,4,1,4,10,8,1,3,BuiltIn,1999-01-01,Fin,3,779.0,3,3,Y,668,30,0,0,0,0,0,0,,0,5,2010-01-01,WD,Normal,333168,12.716405147731708
528344070,60,RL,60.0,17433,Pave,,IR2,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998-01-01,1998-01-01,Hip,CompShg,VinylSd,VinylSd,BrkFace,114.0,4,3,PConc,5,3,1,1,0.0,1,0.0,1629.0,1629.0,GasA,5,Y,SBrkr,1645,830,0,2475,0,0,2,1,4,1,4,7,8,1,3,Attchd,1998-01-01,Fin,3,962.0,3,3,Y,23,172,0,0,256,0,0,0,,0,1,2010-01-01,WD,Normal,355000,12.779875885354993
528358010,20,RL,59.0,10593,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,7,5,1996-01-01,1996-01-01,Hip,CompShg,VinylSd,VinylSd,BrkFace,338.0,4,3,PConc,4,3,1,6,919.0,1,0.0,801.0,1720.0,GasA,5,Y,SBrkr,1720,0,0,1720,1,0,2,0,3,1,4,7,8,1,3,Attchd,1996-01-01,Fin,2,527.0,3,3,Y,240,56,154,0,0,0,0,0,,0,3,2010-01-01,WD,Normal,260400,12.469978029554953
528363130,60,RL,98.0,12256,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1994-01-01,1995-01-01,Gable,CompShg,HdBoard,HdBoard,BrkFace,362.0,4,3,PConc,5,3,3,6,1032.0,1,0.0,431.0,1463.0,GasA,5,Y,SBrkr,1500,1122,0,2622,1,0,2,1,3,1,4,9,8,2,3,Attchd,1994-01-01,RFn,2,712.0,3,3,Y,186,32,0,0,0,0,0,0,,0,4,2010-01-01,WD,Normal,325000,12.691583538230217
528382020,60,RL,92.0,11764,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,1999-01-01,2007-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,348.0,4,3,PConc,4,3,1,6,524.0,1,0.0,628.0,1152.0,GasA,5,Y,SBrkr,1164,1106,0,2270,0,0,2,1,4,1,4,9,8,1,4,Attchd,1999-01-01,Fin,3,671.0,3,3,Y,132,57,0,0,0,0,0,0,,0,4,2010-01-01,WD,Normal,290000,12.577639650232573
528382030,60,RL,58.0,16770,Pave,,IR2,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1998-01-01,1998-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,30.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1195.0,1195.0,GasA,4,Y,SBrkr,1195,644,0,1839,0,0,2,1,4,1,3,7,8,0,0,Attchd,1998-01-01,Fin,2,486.0,3,3,Y,0,81,0,0,0,0,0,0,,0,6,2010-01-01,WD,Normal,221000,12.30592250537653
528386040,50,RL,56.0,14720,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,1.5Fin,8,5,1995-01-01,1996-01-01,Hip,CompShg,VinylSd,VinylSd,BrkFace,579.0,4,3,PConc,4,3,3,6,816.0,1,0.0,1217.0,2033.0,GasA,5,Y,SBrkr,2053,1185,0,3238,1,0,2,1,4,1,4,9,8,1,5,Attchd,1996-01-01,Fin,3,666.0,3,3,Y,283,86,0,0,0,0,0,0,,0,3,2010-01-01,WD,Normal,410000,12.923914877701906
528445060,20,RL,73.0,8987,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2005-01-01,2006-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,226.0,4,3,PConc,4,3,0,1,0.0,1,0.0,1595.0,1595.0,GasA,5,Y,SBrkr,1595,0,0,1595,0,0,2,0,2,1,4,6,8,1,4,Attchd,2005-01-01,RFn,3,880.0,3,3,Y,144,0,0,0,0,0,0,0,,0,5,2010-01-01,WD,Normal,221500,12.308182383129823
528456160,20,FV,92.0,9215,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2009-01-01,2010-01-01,Hip,CompShg,VinylSd,VinylSd,,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1218.0,1218.0,GasA,5,Y,SBrkr,1218,0,0,1218,0,0,2,0,2,1,4,4,8,0,0,Attchd,2009-01-01,RFn,2,676.0,3,3,Y,0,136,0,0,0,0,0,0,,0,4,2010-01-01,New,Partial,204500,12.228328144428588
528458070,60,FV,72.0,8640,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2009-01-01,2009-01-01,Gable,CompShg,VinylSd,VinylSd,,0.0,3,3,PConc,4,3,2,6,24.0,1,0.0,732.0,756.0,GasA,5,Y,SBrkr,764,783,0,1547,0,0,2,1,3,1,4,7,8,0,0,Attchd,2009-01-01,Unf,2,614.0,3,3,Y,169,45,0,0,0,0,0,0,,0,6,2010-01-01,Con,Normal,215200,12.279327754099118
528458110,20,FV,75.0,9000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2008-01-01,2008-01-01,Gable,CompShg,VinylSd,VinylSd,Stone,36.0,4,3,PConc,4,3,3,6,1078.0,1,0.0,488.0,1566.0,GasA,5,Y,SBrkr,1566,0,0,1566,1,0,2,0,3,1,4,7,8,0,0,Attchd,2008-01-01,RFn,2,750.0,3,3,Y,144,168,0,0,0,0,0,0,,0,4,2010-01-01,WD,Normal,262500,12.47801017053037
528477080,60,FV,100.0,12552,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2004-01-01,2005-01-01,Gable,CompShg,VinylSd,VinylSd,,0.0,4,3,PConc,4,3,1,6,222.0,1,0.0,769.0,991.0,GasA,5,Y,SBrkr,991,956,0,1947,0,0,2,1,3,1,4,8,8,1,4,Attchd,2004-01-01,RFn,2,678.0,3,3,Y,0,136,0,0,0,0,0,0,,0,5,2010-01-01,WD,Normal,254900,12.448630513463613
528480090,20,FV,84.0,10440,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,6,5,2005-01-01,2005-01-01,Gable,CompShg,VinylSd,VinylSd,,0.0,4,3,PConc,5,3,1,6,1414.0,1,0.0,54.0,1468.0,GasA,5,Y,SBrkr,1468,0,0,1468,1,0,2,0,2,1,4,6,8,1,4,Attchd,2005-01-01,Fin,2,528.0,3,3,Y,0,102,0,0,216,0,0,0,,0,5,2010-01-01,WD,Normal,271500,12.511721101590597
531367050,60,RL,76.0,10142,Pave,,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2004-01-01,2004-01-01,Gable,CompShg,VinylSd,VinylSd,,0.0,4,3,PConc,4,3,1,6,656.0,1,0.0,300.0,956.0,GasA,5,Y,SBrkr,956,1128,0,2084,1,0,2,1,4,1,4,8,8,0,0,BuiltIn,2004-01-01,RFn,2,618.0,3,3,Y,0,45,0,0,0,0,0,0,,0,1,2010-01-01,WD,Normal,233000,12.358798024384122
531369060,60,RL,70.0,11920,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2004-01-01,2004-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,122.0,4,3,PConc,4,3,3,1,0.0,1,0.0,831.0,831.0,GasA,5,Y,SBrkr,831,828,0,1659,0,0,2,1,3,1,4,8,8,0,0,Attchd,2004-01-01,RFn,2,484.0,3,3,Y,144,68,0,0,0,0,0,0,,0,4,2010-01-01,WD,Normal,181000,12.10625783509458
531380080,60,RL,67.0,8880,Pave,,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1994-01-01,2002-01-01,Gable,CompShg,VinylSd,VinylSd,,0.0,4,3,PConc,4,3,1,6,695.0,1,0.0,253.0,948.0,GasA,5,Y,SBrkr,1222,888,0,2110,1,0,2,1,3,1,4,8,8,2,2,Attchd,1994-01-01,RFn,2,463.0,3,3,Y,0,130,0,0,0,0,0,0,,0,5,2010-01-01,WD,Normal,205000,12.230770136157428
531451110,120,RL,50.0,8012,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1980-01-01,1980-01-01,Gable,CompShg,Plywood,Plywood,,0.0,3,3,CBlock,4,3,1,4,543.0,4,119.0,261.0,923.0,GasA,3,Y,SBrkr,923,0,0,923,0,0,2,0,2,1,3,5,8,1,3,Attchd,1980-01-01,RFn,1,264.0,3,3,Y,80,0,0,0,0,0,0,0,,0,5,2010-01-01,WD,Normal,143000,11.870606902224587
531451280,60,RL,70.0,11218,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992-01-01,1992-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1055.0,1055.0,GasA,5,Y,SBrkr,1055,790,0,1845,0,0,2,1,3,1,4,8,8,1,3,Attchd,1992-01-01,RFn,2,462.0,3,3,Y,635,104,0,0,0,0,0,0,Shed,400,5,2010-01-01,WD,Normal,189000,12.149507585033072
531452020,120,RL,55.0,7892,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1979-01-01,1979-01-01,Gable,CompShg,Plywood,Plywood,,0.0,3,3,CBlock,4,3,1,1,0.0,1,0.0,918.0,918.0,GasA,3,Y,SBrkr,918,0,0,918,0,0,2,0,2,1,3,5,8,1,3,Attchd,1979-01-01,Unf,1,264.0,3,3,Y,28,0,0,0,0,0,0,0,,0,4,2010-01-01,WD,Normal,99500,11.507922973347437
531452050,120,RL,50.0,7175,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1984-01-01,1984-01-01,Gable,CompShg,Plywood,Plywood,,0.0,3,3,CBlock,4,3,1,5,623.0,2,121.0,0.0,744.0,GasA,3,Y,SBrkr,752,0,0,752,1,0,1,0,2,1,3,4,8,0,0,Attchd,1984-01-01,Unf,1,264.0,3,3,Y,353,0,0,0,90,0,0,0,,0,2,2010-01-01,WD,Normal,125000,11.736077016252437
531452180,60,RL,67.0,9453,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,RRNe,Norm,1Fam,2Story,7,7,1993-01-01,2003-01-01,Gable,CompShg,HdBoard,HdBoard,,0.0,4,3,PConc,4,3,1,4,402.0,1,0.0,594.0,996.0,GasA,5,Y,SBrkr,1014,730,0,1744,0,0,2,1,3,1,4,7,8,0,0,Attchd,1993-01-01,RFn,2,457.0,3,3,Y,370,70,0,238,0,0,0,0,,0,2,2010-01-01,WD,Normal,194500,12.178192583415596
531453010,20,RL,81.0,9672,Pave,,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1984-01-01,1985-01-01,Hip,CompShg,HdBoard,Plywood,,0.0,3,3,PConc,4,3,1,6,338.0,1,0.0,702.0,1040.0,GasA,3,Y,SBrkr,1097,0,0,1097,0,0,2,0,3,1,3,6,8,0,0,Attchd,1986-01-01,Unf,2,480.0,3,3,Y,0,0,0,0,0,0,0,0,,0,5,2010-01-01,WD,Normal,152000,11.931642378754141
531453040,60,RL,70.0,8400,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,6,1980-01-01,1981-01-01,Gable,CompShg,HdBoard,HdBoard,BrkFace,130.0,3,3,CBlock,4,3,1,1,0.0,1,0.0,650.0,650.0,GasA,3,Y,SBrkr,888,676,0,1564,0,0,2,1,3,1,3,7,8,1,3,Attchd,1980-01-01,Unf,2,476.0,3,3,Y,0,50,0,0,204,0,0,0,,0,4,2010-01-01,WD,Normal,171000,12.049424683420915
531477050,30,RH,70.0,9800,Pave,,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Feedr,Norm,1Fam,1Story,5,5,1920-01-01,1950-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,3,2,BrkTil,3,3,1,1,0.0,1,0.0,816.0,816.0,GasA,3,N,FuseA,1012,0,0,1012,0,0,1,0,2,1,3,5,8,0,0,Detchd,1920-01-01,Unf,1,429.0,3,3,Y,121,0,80,0,0,0,0,0,,0,4,2010-01-01,WD,Normal,67500,11.119897691565697
532351140,90,RM,68.0,8930,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,Duplex,1.5Fin,6,5,1978-01-01,1978-01-01,Gable,CompShg,VinylSd,VinylSd,,0.0,3,3,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,3,Y,SBrkr,1318,584,0,1902,0,0,2,0,4,2,3,8,8,0,0,Attchd,1978-01-01,Unf,2,539.0,3,3,Y,0,0,0,0,0,0,0,0,,0,4,2010-01-01,WD,Normal,112000,11.626263078808801
532354090,85,RL,88.0,11782,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,5,7,1961-01-01,1995-01-01,Gable,CompShg,HdBoard,HdBoard,,0.0,3,3,CBlock,3,3,3,5,899.0,1,0.0,210.0,1109.0,GasA,3,Y,SBrkr,1155,0,0,1155,1,0,1,0,3,1,4,6,6,0,0,Detchd,1987-01-01,Unf,2,576.0,3,3,Y,192,0,0,0,0,0,0,0,Shed,400,6,2010-01-01,WD,Normal,148000,11.904974309480181
532376160,20,RL,65.0,8450,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,8,1965-01-01,2009-01-01,Gable,CompShg,MetalSd,MetalSd,,0.0,3,4,CBlock,3,3,1,6,553.0,4,117.0,224.0,894.0,GasA,5,Y,SBrkr,894,0,0,894,1,0,1,0,3,1,3,5,8,1,4,Detchd,1973-01-01,Unf,1,336.0,3,3,Y,416,144,0,0,0,0,0,0,,0,4,2010-01-01,WD,Normal,138500,11.83863282480007
532377060,20,RL,72.0,9819,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1967-01-01,1967-01-01,Gable,CompShg,MetalSd,MetalSd,BrkFace,31.0,3,4,CBlock,3,3,1,4,450.0,1,0.0,432.0,882.0,GasA,3,Y,SBrkr,900,0,0,900,0,0,1,0,3,1,3,5,8,0,0,Detchd,1970-01-01,Unf,1,280.0,3,3,Y,0,0,0,0,0,0,0,0,,0,2,2010-01-01,WD,Normal,122000,11.711784520403112
532377100,20,RL,75.0,7500,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,5,1963-01-01,1963-01-01,Gable,CompShg,HdBoard,HdBoard,,0.0,3,3,CBlock,3,3,1,5,824.0,1,0.0,216.0,1040.0,GasA,2,Y,SBrkr,1040,0,0,1040,1,0,1,1,3,1,3,5,8,0,0,Attchd,1963-01-01,Fin,1,308.0,3,3,Y,0,0,220,0,0,0,0,0,,0,6,2010-01-01,WD,Normal,133000,11.798111925972618
532378110,20,RL,72.0,6897,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,8,1962-01-01,2010-01-01,Gable,CompShg,HdBoard,HdBoard,,0.0,3,4,CBlock,3,3,1,5,659.0,1,0.0,381.0,1040.0,GasA,5,Y,SBrkr,1040,0,0,1040,1,0,1,1,3,1,3,6,8,0,0,Detchd,1962-01-01,Unf,1,260.0,3,3,Y,0,104,0,0,0,0,0,0,,0,4,2010-01-01,WD,Normal,127000,11.751950239425476
532479070,20,RL,39.0,15410,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRNe,Norm,1Fam,1Story,6,6,1974-01-01,2002-01-01,Hip,CompShg,Plywood,Plywood,BrkCmn,250.0,3,4,CBlock,3,3,4,4,126.0,6,859.0,223.0,1208.0,GasA,5,Y,SBrkr,1494,0,0,1494,1,0,2,0,3,1,3,7,8,2,2,Attchd,1974-01-01,Fin,2,461.0,3,3,Y,296,0,186,0,0,0,0,0,,0,4,2010-01-01,WD,Abnorml,169000,12.037659911047468
533130020,60,RL,107.0,10186,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1992-01-01,1992-01-01,Gable,CompShg,HdBoard,HdBoard,,0.0,4,3,PConc,4,3,1,6,674.0,1,0.0,76.0,750.0,GasA,5,Y,SBrkr,1061,862,0,1923,1,0,2,1,3,1,4,8,8,1,3,Attchd,1992-01-01,RFn,2,564.0,3,3,Y,240,39,0,0,0,0,0,0,,0,6,2010-01-01,WD,Normal,190000,12.154784614286667
533130130,60,RL,85.0,13143,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1993-01-01,1993-01-01,Gable,CompShg,HdBoard,ImStucc,BrkFace,504.0,4,3,PConc,4,3,1,2,250.0,6,981.0,0.0,1231.0,GasA,5,Y,SBrkr,1251,1098,0,2349,1,0,2,1,4,1,4,9,8,1,3,Attchd,1993-01-01,RFn,3,762.0,3,3,Y,32,130,0,0,0,0,0,0,,0,6,2010-01-01,WD,Normal,362500,12.80078251189375
533130160,60,RL,88.0,11134,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1992-01-01,1993-01-01,Gable,CompShg,HdBoard,HdBoard,BrkFace,180.0,4,3,PConc,4,3,1,6,1129.0,1,0.0,261.0,1390.0,GasA,5,Y,SBrkr,1402,823,0,2225,1,0,2,1,4,1,4,7,8,1,3,Attchd,1992-01-01,RFn,3,713.0,3,3,Y,198,30,0,0,0,0,0,0,,0,6,2010-01-01,WD,Normal,285000,12.560247968016562
533205060,120,FV,25.0,4835,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2004-01-01,2005-01-01,Gable,CompShg,MetalSd,MetalSd,,0.0,4,3,PConc,5,3,3,6,1298.0,1,0.0,190.0,1488.0,GasA,5,Y,SBrkr,1488,0,0,1488,1,0,2,0,2,1,4,6,8,1,4,Attchd,2004-01-01,Fin,2,506.0,3,3,Y,168,50,0,0,0,0,0,0,,0,3,2010-01-01,WD,Normal,260000,12.468440756144114
533208090,160,FV,39.0,3515,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004-01-01,2004-01-01,Gable,CompShg,VinylSd,VinylSd,,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,840.0,840.0,GasA,5,Y,SBrkr,840,840,0,1680,0,0,2,1,2,1,4,3,8,0,0,Attchd,2004-01-01,RFn,2,588.0,3,3,Y,0,111,0,0,0,0,0,0,,0,1,2010-01-01,WD,Normal,190000,12.154784614286667
533210060,160,FV,30.0,3215,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004-01-01,2004-01-01,Gable,CompShg,MetalSd,MetalSd,BrkFace,120.0,4,3,PConc,4,3,3,6,280.0,1,0.0,320.0,600.0,GasA,5,Y,SBrkr,600,600,0,1200,0,0,2,1,2,1,4,4,8,0,0,Detchd,2004-01-01,RFn,2,480.0,3,3,Y,0,172,0,0,0,0,0,0,,0,4,2010-01-01,ConLD,Normal,155000,11.951186847493476
